Ort_x, Ort_y, Geschw_x, Geschw_y, Zeit
391239.453,194682.646,1865.650,-53.412,202.500
391426.015,194677.255,1865.586,-54.391,202.600
391612.571,194671.767,1865.522,-55.370,202.700
391799.120,194666.181,1865.458,-56.350,202.800
391985.662,194660.497,1865.394,-57.329,202.900
392172.198,194654.716,1865.330,-58.308,203.000
392358.728,194648.836,1865.266,-59.287,203.100
392545.252,194642.858,1865.202,-60.266,203.200
392731.769,194636.783,1865.138,-61.245,203.300
392918.279,194630.609,1865.074,-62.223,203.400
393104.783,194624.338,1865.010,-63.202,203.500
393291.281,194617.969,1864.946,-64.181,203.600
393477.773,194611.502,1864.882,-65.160,203.700
393664.258,194604.937,1864.818,-66.139,203.800
393850.736,194598.274,1864.754,-67.117,203.900
394037.208,194591.513,1864.690,-68.096,204.000
394223.674,194584.655,1864.626,-69.075,204.100
394410.133,194577.698,1864.562,-70.053,204.200
394596.586,194570.644,1864.497,-71.032,204.300
394783.033,194563.492,1864.433,-72.011,204.400
394969.473,194556.242,1864.369,-72.989,204.500
395155.907,194548.894,1864.305,-73.968,204.600
395342.334,194541.449,1864.241,-74.946,204.700
395528.755,194533.905,1864.177,-75.924,204.800
395715.170,194526.264,1864.113,-76.903,204.900
395901.578,194518.524,1864.049,-77.881,205.000
396087.979,194510.687,1863.985,-78.860,205.100
396274.375,194502.753,1863.921,-79.838,205.200
396460.764,194494.720,1863.857,-80.816,205.300
396647.146,194486.589,1863.793,-81.794,205.400
396833.522,194478.361,1863.729,-82.773,205.500
397019.892,194470.035,1863.665,-83.751,205.600
397206.255,194461.611,1863.601,-84.729,205.700
397392.612,194453.089,1863.537,-85.707,205.800
397578.963,194444.469,1863.473,-86.685,205.900
397765.307,194435.752,1863.409,-87.663,206.000
397951.645,194426.937,1863.345,-88.641,206.100
398137.976,194418.024,1863.281,-89.619,206.200
398324.301,194409.013,1863.217,-90.597,206.300
398510.620,194399.904,1863.153,-91.575,206.400
398696.932,194390.698,1863.089,-92.553,206.500
398883.237,194381.394,1863.025,-93.530,206.600
399069.537,194371.992,1862.961,-94.508,206.700
399255.830,194362.492,1862.898,-95.486,206.800
399442.116,194352.895,1862.834,-96.464,206.900
399628.396,194343.200,1862.770,-97.441,207.000
399814.670,194333.407,1862.706,-98.419,207.100
400000.938,194323.516,1862.642,-99.397,207.200
400187.199,194313.527,1862.578,-100.374,207.300
400373.453,194303.441,1862.514,-101.352,207.400
400559.701,194293.257,1862.450,-102.329,207.500
400745.943,194282.975,1862.386,-103.307,207.600
400932.178,194272.596,1862.322,-104.284,207.700
401118.407,194262.118,1862.258,-105.262,207.800
401304.630,194251.543,1862.194,-106.239,207.900
401490.846,194240.870,1862.130,-107.216,208.000
401677.056,194230.100,1862.066,-108.194,208.100
401863.259,194219.232,1862.002,-109.171,208.200
402049.456,194208.266,1861.938,-110.148,208.300
402235.647,194197.202,1861.874,-111.125,208.400
402421.831,194186.041,1861.810,-112.103,208.500
402608.009,194174.782,1861.746,-113.080,208.600
402794.181,194163.425,1861.682,-114.057,208.700
402980.346,194151.970,1861.619,-115.034,208.800
403166.504,194140.418,1861.555,-116.011,208.900
403352.657,194128.768,1861.491,-116.988,209.000
403538.802,194117.020,1861.427,-117.965,209.100
403724.942,194105.175,1861.363,-118.942,209.200
403911.075,194093.232,1861.299,-119.919,209.300
404097.202,194081.191,1861.235,-120.896,209.400
404283.322,194069.053,1861.171,-121.873,209.500
404469.436,194056.817,1861.107,-122.849,209.600
404655.543,194044.483,1861.043,-123.826,209.700
404841.645,194032.051,1860.979,-124.803,209.800
405027.739,194019.522,1860.915,-125.780,209.900
405213.828,194006.895,1860.852,-126.756,210.000
405399.910,193994.171,1860.788,-127.733,210.100
405585.985,193981.349,1860.724,-128.710,210.200
405772.054,193968.429,1860.660,-129.686,210.300
405958.117,193955.412,1860.596,-130.663,210.400
406144.174,193942.296,1860.532,-131.639,210.500
406330.224,193929.084,1860.468,-132.616,210.600
406516.267,193915.773,1860.404,-133.592,210.700
406702.304,193902.365,1860.340,-134.569,210.800
406888.335,193888.860,1860.277,-135.545,210.900
407074.360,193875.256,1860.213,-136.521,211.000
407260.378,193861.555,1860.149,-137.498,211.100
407446.390,193847.757,1860.085,-138.474,211.200
407632.395,193833.861,1860.021,-139.450,211.300
407818.394,193819.867,1859.957,-140.426,211.400
408004.386,193805.775,1859.893,-141.403,211.500
408190.372,193791.586,1859.829,-142.379,211.600
408376.352,193777.300,1859.766,-143.355,211.700
408562.326,193762.915,1859.702,-144.331,211.800
408748.292,193748.433,1859.638,-145.307,211.900
408934.253,193733.854,1859.574,-146.283,212.000
409120.207,193719.177,1859.510,-147.259,212.100
409306.155,193704.402,1859.446,-148.235,212.200
409492.097,193689.530,1859.382,-149.211,212.300
409678.032,193674.560,1859.319,-150.187,212.400
409863.960,193659.492,1859.255,-151.163,212.500
410049.883,193644.327,1859.191,-152.138,212.600
410235.798,193629.065,1859.127,-153.114,212.700
410421.708,193613.705,1859.063,-154.090,212.800
410607.611,193598.247,1858.999,-155.066,212.900
410793.508,193582.692,1858.936,-156.041,213.000
410979.398,193567.039,1858.872,-157.017,213.100
411165.282,193551.288,1858.808,-157.992,213.200
411351.160,193535.440,1858.744,-158.968,213.300
411537.031,193519.495,1858.680,-159.944,213.400
411722.896,193503.451,1858.616,-160.919,213.500
411908.754,193487.311,1858.553,-161.895,213.600
412094.606,193471.072,1858.489,-162.870,213.700
412280.452,193454.737,1858.425,-163.845,213.800
412466.291,193438.303,1858.361,-164.821,213.900
412652.124,193421.773,1858.297,-165.796,214.000
412837.951,193405.144,1858.233,-166.771,214.100
413023.771,193388.418,1858.170,-167.747,214.200
413209.585,193371.595,1858.106,-168.722,214.300
413395.392,193354.674,1858.042,-169.697,214.400
413581.193,193337.655,1857.978,-170.672,214.500
413766.988,193320.539,1857.914,-171.647,214.600
413952.776,193303.326,1857.851,-172.623,214.700
414138.558,193286.015,1857.787,-173.598,214.800
414324.333,193268.606,1857.723,-174.573,214.900
414510.102,193251.100,1857.659,-175.548,215.000
414695.865,193233.497,1857.595,-176.523,215.100
414881.622,193215.796,1857.532,-177.498,215.200
415067.372,193197.997,1857.468,-178.473,215.300
415253.115,193180.101,1857.404,-179.447,215.400
415438.852,193162.108,1857.340,-180.422,215.500
415624.583,193144.017,1857.277,-181.397,215.600
415810.308,193125.828,1857.213,-182.372,215.700
415996.026,193107.543,1857.149,-183.347,215.800
416181.738,193089.159,1857.085,-184.321,215.900
416367.443,193070.678,1857.021,-185.296,216.000
416553.142,193052.100,1856.958,-186.271,216.100
416738.834,193033.424,1856.894,-187.245,216.200
416924.521,193014.651,1856.830,-188.220,216.300
417110.200,192995.780,1856.766,-189.194,216.400
417295.874,192976.812,1856.703,-190.169,216.500
417481.541,192957.746,1856.639,-191.143,216.600
417667.202,192938.583,1856.575,-192.118,216.700
417852.856,192919.323,1856.511,-193.092,216.800
418038.504,192899.965,1856.448,-194.066,216.900
418224.146,192880.510,1856.384,-195.041,217.000
418409.781,192860.957,1856.320,-196.015,217.100
418595.410,192841.307,1856.256,-196.989,217.200
418781.032,192821.559,1856.193,-197.964,217.300
418966.648,192801.714,1856.129,-198.938,217.400
419152.258,192781.771,1856.065,-199.912,217.500
419337.861,192761.732,1856.001,-200.886,217.600
419523.458,192741.594,1855.938,-201.860,217.700
419709.049,192721.360,1855.874,-202.834,217.800
419894.633,192701.027,1855.810,-203.808,217.900
420080.211,192680.598,1855.747,-204.782,218.000
420265.782,192660.071,1855.683,-205.756,218.100
420451.347,192639.447,1855.619,-206.730,218.200
420636.906,192618.725,1855.555,-207.704,218.300
420822.458,192597.906,1855.492,-208.678,218.400
421008.004,192576.989,1855.428,-209.652,218.500
421193.544,192555.975,1855.364,-210.626,218.600
421379.077,192534.864,1855.300,-211.599,218.700
421564.604,192513.656,1855.237,-212.573,218.800
421750.124,192492.350,1855.173,-213.547,218.900
421935.639,192470.946,1855.109,-214.520,219.000
422121.146,192449.445,1855.046,-215.494,219.100
422306.648,192427.847,1854.982,-216.468,219.200
422492.143,192406.152,1854.918,-217.441,219.300
422677.631,192384.359,1854.855,-218.415,219.400
422863.114,192362.469,1854.791,-219.388,219.500
423048.590,192340.482,1854.727,-220.362,219.600
423234.059,192318.397,1854.664,-221.335,219.700
423419.522,192296.214,1854.600,-222.309,219.800
423604.979,192273.935,1854.536,-223.282,219.900
423790.430,192251.558,1854.472,-224.255,220.000
423975.874,192229.084,1854.409,-225.229,220.100
424161.311,192206.512,1854.345,-226.202,220.200
424346.743,192183.844,1854.281,-227.175,220.300
424532.168,192161.077,1854.218,-228.148,220.400
424717.586,192138.214,1854.154,-229.121,220.500
424902.998,192115.253,1854.090,-230.095,220.600
425088.404,192092.195,1854.027,-231.068,220.700
425273.804,192069.040,1853.963,-232.041,220.800
425459.197,192045.787,1853.899,-233.014,220.900
425644.584,192022.437,1853.836,-233.987,221.000
425829.964,191998.989,1853.772,-234.960,221.100
426015.338,191975.445,1853.708,-235.933,221.200
426200.706,191951.803,1853.645,-236.906,221.300
426386.067,191928.064,1853.581,-237.878,221.400
426571.422,191904.227,1853.517,-238.851,221.500
426756.770,191880.293,1853.454,-239.824,221.600
426942.113,191856.262,1853.390,-240.797,221.700
427127.449,191832.134,1853.327,-241.770,221.800
427312.778,191807.908,1853.263,-242.742,221.900
427498.101,191783.586,1853.199,-243.715,222.000
427683.418,191759.166,1853.136,-244.688,222.100
427868.728,191734.648,1853.072,-245.660,222.200
428054.032,191710.033,1853.008,-246.633,222.300
428239.330,191685.322,1852.945,-247.605,222.400
428424.621,191660.512,1852.881,-248.578,222.500
428609.906,191635.606,1852.817,-249.550,222.600
428795.185,191610.602,1852.754,-250.523,222.700
428980.457,191585.501,1852.690,-251.495,222.800
429165.723,191560.303,1852.627,-252.467,222.900
429350.982,191535.008,1852.563,-253.440,223.000
429536.235,191509.615,1852.499,-254.412,223.100
429721.482,191484.126,1852.436,-255.384,223.200
429906.722,191458.539,1852.372,-256.357,223.300
430091.956,191432.854,1852.309,-257.329,223.400
430277.184,191407.073,1852.245,-258.301,223.500
430462.405,191381.194,1852.181,-259.273,223.600
430647.620,191355.218,1852.118,-260.245,223.700
430832.829,191329.145,1852.054,-261.217,223.800
431018.031,191302.975,1851.991,-262.189,223.900
431203.227,191276.707,1851.927,-263.161,224.000
431388.417,191250.343,1851.863,-264.133,224.100
431573.600,191223.881,1851.800,-265.105,224.200
431758.777,191197.322,1851.736,-266.077,224.300
431943.947,191170.665,1851.673,-267.049,224.400
432129.111,191143.912,1851.609,-268.021,224.500
432314.269,191117.061,1851.545,-268.992,224.600
432499.420,191090.113,1851.482,-269.964,224.700
432684.565,191063.068,1851.418,-270.936,224.800
432869.704,191035.926,1851.355,-271.908,224.900
433054.836,191008.687,1851.291,-272.879,225.000
433239.962,190981.350,1851.228,-273.851,225.100
433425.082,190953.917,1851.164,-274.823,225.200
433610.195,190926.386,1851.100,-275.794,225.300
433795.302,190898.758,1851.037,-276.766,225.400
433980.402,190871.033,1850.973,-277.737,225.500
434165.496,190843.210,1850.910,-278.709,225.600
434350.584,190815.291,1850.846,-279.680,225.700
434535.666,190787.274,1850.783,-280.651,225.800
434720.741,190759.161,1850.719,-281.623,225.900
434905.809,190730.950,1850.655,-282.594,226.000
435090.872,190702.642,1850.592,-283.565,226.100
435275.928,190674.237,1850.528,-284.537,226.200
435460.977,190645.734,1850.465,-285.508,226.300
435646.021,190617.135,1850.401,-286.479,226.400
435831.058,190588.439,1850.338,-287.450,226.500
436016.088,190559.645,1850.274,-288.421,226.600
436201.113,190530.754,1850.211,-289.393,226.700
436386.130,190501.766,1850.147,-290.364,226.800
436571.142,190472.682,1850.084,-291.335,226.900
436756.147,190443.500,1850.020,-292.306,227.000
436941.146,190414.220,1849.957,-293.277,227.100
437126.138,190384.844,1849.893,-294.247,227.200
437311.125,190355.371,1849.830,-295.218,227.300
437496.104,190325.801,1849.766,-296.189,227.400
437681.078,190296.133,1849.702,-297.160,227.500
437866.045,190266.369,1849.639,-298.131,227.600
438051.006,190236.507,1849.575,-299.102,227.700
438235.960,190206.548,1849.512,-300.072,227.800
438420.908,190176.492,1849.448,-301.043,227.900
438605.850,190146.340,1849.385,-302.014,228.000
438790.785,190116.090,1849.321,-302.984,228.100
438975.714,190085.743,1849.258,-303.955,228.200
439160.637,190055.299,1849.194,-304.926,228.300
439345.553,190024.758,1849.131,-305.896,228.400
439530.463,189994.120,1849.067,-306.867,228.500
439715.366,189963.384,1849.004,-307.837,228.600
439900.264,189932.552,1848.940,-308.807,228.700
440085.154,189901.623,1848.877,-309.778,228.800
440270.039,189870.597,1848.813,-310.748,228.900
440454.917,189839.473,1848.750,-311.719,229.000
440639.789,189808.253,1848.686,-312.689,229.100
440824.654,189776.935,1848.623,-313.659,229.200
441009.513,189745.521,1848.560,-314.629,229.300
441194.366,189714.010,1848.496,-315.599,229.400
441379.213,189682.401,1848.433,-316.570,229.500
441564.053,189650.696,1848.369,-317.540,229.600
441748.887,189618.893,1848.306,-318.510,229.700
441933.714,189586.994,1848.242,-319.480,229.800
442118.535,189554.997,1848.179,-320.450,229.900
442303.350,189522.904,1848.115,-321.420,230.000
442488.158,189490.713,1848.052,-322.390,230.100
442672.960,189458.426,1847.988,-323.360,230.200
442857.756,189426.041,1847.925,-324.330,230.300
443042.545,189393.560,1847.861,-325.300,230.400
443227.328,189360.981,1847.798,-326.269,230.500
443412.105,189328.306,1847.734,-327.239,230.600
443596.875,189295.533,1847.671,-328.209,230.700
443781.639,189262.664,1847.608,-329.179,230.800
443966.396,189229.698,1847.544,-330.148,230.900
444151.148,189196.634,1847.481,-331.118,231.000
444335.892,189163.474,1847.417,-332.088,231.100
444520.631,189130.217,1847.354,-333.057,231.200
444705.363,189096.863,1847.290,-334.027,231.300
444890.089,189063.411,1847.227,-334.996,231.400
445074.809,189029.863,1847.164,-335.966,231.500
445259.522,188996.218,1847.100,-336.935,231.600
445444.229,188962.476,1847.037,-337.905,231.700
445628.929,188928.637,1846.973,-338.874,231.800
445813.623,188894.701,1846.910,-339.844,231.900
445998.311,188860.669,1846.846,-340.813,232.000
446182.993,188826.539,1846.783,-341.782,232.100
446367.668,188792.312,1846.720,-342.751,232.200
446552.336,188757.989,1846.656,-343.721,232.300
446736.999,188723.568,1846.593,-344.690,232.400
446921.655,188689.051,1846.529,-345.659,232.500
447106.305,188654.436,1846.466,-346.628,232.600
447290.948,188619.725,1846.402,-347.597,232.700
447475.585,188584.917,1846.339,-348.566,232.800
447660.216,188550.012,1846.276,-349.535,232.900
447844.840,188515.010,1846.212,-350.504,233.000
448029.458,188479.911,1846.149,-351.473,233.100
448214.070,188444.715,1846.085,-352.442,233.200
448398.676,188409.422,1846.022,-353.411,233.300
448583.275,188374.033,1845.959,-354.380,233.400
448767.867,188338.546,1845.895,-355.349,233.500
448952.454,188302.963,1845.832,-356.318,233.600
449137.034,188267.283,1845.769,-357.286,233.700
449321.607,188231.506,1845.705,-358.255,233.800
449506.175,188195.632,1845.642,-359.224,233.900
449690.736,188159.661,1845.578,-360.193,234.000
449875.290,188123.593,1845.515,-361.161,234.100
450059.839,188087.429,1845.452,-362.130,234.200
450244.381,188051.167,1845.388,-363.098,234.300
450428.916,188014.809,1845.325,-364.067,234.400
450613.446,187978.354,1845.262,-365.035,234.500
450797.969,187941.802,1845.198,-366.004,234.600
450982.485,187905.153,1845.135,-366.972,234.700
451166.996,187868.408,1845.071,-367.941,234.800
451351.500,187831.565,1845.008,-368.909,234.900
451535.997,187794.626,1844.945,-369.877,235.000
451720.489,187757.590,1844.881,-370.846,235.100
451904.974,187720.457,1844.818,-371.814,235.200
452089.452,187683.227,1844.755,-372.782,235.300
452273.925,187645.900,1844.691,-373.750,235.400
452458.390,187608.477,1844.628,-374.718,235.500
452642.850,187570.957,1844.565,-375.687,235.600
452827.303,187533.339,1844.501,-376.655,235.700
453011.750,187495.626,1844.438,-377.623,235.800
453196.191,187457.815,1844.375,-378.591,235.900
453380.625,187419.907,1844.311,-379.559,236.000
453565.053,187381.903,1844.248,-380.527,236.100
453749.475,187343.802,1844.185,-381.495,236.200
453933.890,187305.604,1844.121,-382.463,236.300
454118.299,187267.310,1844.058,-383.430,236.400
454302.702,187228.918,1843.995,-384.398,236.500
454487.098,187190.430,1843.931,-385.366,236.600
454671.488,187151.845,1843.868,-386.334,236.700
454855.872,187113.163,1843.805,-387.302,236.800
455040.249,187074.385,1843.741,-388.269,236.900
455224.620,187035.509,1843.678,-389.237,237.000
455408.985,186996.537,1843.615,-390.205,237.100
455593.343,186957.468,1843.551,-391.172,237.200
455777.695,186918.303,1843.488,-392.140,237.300
455962.041,186879.040,1843.425,-393.107,237.400
456146.380,186839.681,1843.362,-394.075,237.500
456330.713,186800.225,1843.298,-395.042,237.600
456515.040,186760.673,1843.235,-396.010,237.700
456699.360,186721.023,1843.172,-396.977,237.800
456883.674,186681.277,1843.108,-397.945,237.900
457067.982,186641.435,1843.045,-398.912,238.000
457252.283,186601.495,1842.982,-399.879,238.100
457436.578,186561.459,1842.919,-400.846,238.200
457620.867,186521.326,1842.855,-401.814,238.300
457805.149,186481.096,1842.792,-402.781,238.400
457989.425,186440.770,1842.729,-403.748,238.500
458173.695,186400.346,1842.665,-404.715,238.600
458357.958,186359.827,1842.602,-405.682,238.700
458542.215,186319.210,1842.539,-406.649,238.800
458726.466,186278.497,1842.476,-407.616,238.900
458910.710,186237.687,1842.412,-408.583,239.000
459094.948,186196.780,1842.349,-409.550,239.100
459279.180,186155.777,1842.286,-410.517,239.200
459463.406,186114.677,1842.223,-411.484,239.300
459647.625,186073.480,1842.159,-412.451,239.400
459831.837,186032.186,1842.096,-413.418,239.500
460016.044,185990.796,1842.033,-414.385,239.600
460200.244,185949.309,1841.970,-415.351,239.700
460384.438,185907.726,1841.906,-416.318,239.800
460568.625,185866.046,1841.843,-417.285,239.900
460752.806,185824.269,1841.780,-418.252,240.000
460936.981,185782.395,1841.717,-419.218,240.100
461121.150,185740.425,1841.653,-420.185,240.200
461305.312,185698.359,1841.590,-421.151,240.300
461489.468,185656.195,1841.527,-422.118,240.400
461673.617,185613.935,1841.464,-423.084,240.500
461857.760,185571.578,1841.400,-424.051,240.600
462041.897,185529.125,1841.337,-425.017,240.700
462226.028,185486.575,1841.274,-425.984,240.800
462410.152,185443.928,1841.211,-426.950,240.900
462594.270,185401.185,1841.147,-427.916,241.000
462778.381,185358.345,1841.084,-428.883,241.100
462962.487,185315.408,1841.021,-429.849,241.200
463146.586,185272.375,1840.958,-430.815,241.300
463330.678,185229.245,1840.895,-431.781,241.400
463514.765,185186.019,1840.831,-432.748,241.500
463698.845,185142.696,1840.768,-433.714,241.600
463882.918,185099.276,1840.705,-434.680,241.700
464066.986,185055.760,1840.642,-435.646,241.800
464251.047,185012.147,1840.578,-436.612,241.900
464435.101,184968.437,1840.515,-437.578,242.000
464619.150,184924.631,1840.452,-438.544,242.100
464803.192,184880.728,1840.389,-439.510,242.200
464987.227,184836.729,1840.326,-440.476,242.300
465171.257,184792.633,1840.262,-441.442,242.400
465355.280,184748.441,1840.199,-442.408,242.500
465539.297,184704.152,1840.136,-443.373,242.600
465723.307,184659.766,1840.073,-444.339,242.700
465907.311,184615.284,1840.010,-445.305,242.800
466091.309,184570.705,1839.947,-446.271,242.900
466275.301,184526.030,1839.883,-447.236,243.000
466459.286,184481.258,1839.820,-448.202,243.100
466643.265,184436.389,1839.757,-449.168,243.200
466827.237,184391.424,1839.694,-450.133,243.300
467011.203,184346.363,1839.631,-451.099,243.400
467195.163,184301.205,1839.567,-452.064,243.500
467379.117,184255.950,1839.504,-453.030,243.600
467563.064,184210.599,1839.441,-453.995,243.700
467747.005,184165.151,1839.378,-454.960,243.800
467930.940,184119.607,1839.315,-455.926,243.900
468114.868,184073.966,1839.252,-456.891,244.000
468298.790,184028.228,1839.189,-457.857,244.100
468482.706,183982.394,1839.125,-458.822,244.200
468666.615,183936.464,1839.062,-459.787,244.300
468850.518,183890.437,1838.999,-460.752,244.400
469034.415,183844.314,1838.936,-461.717,244.500
469218.305,183798.094,1838.873,-462.683,244.600
469402.189,183751.777,1838.810,-463.648,244.700
469586.067,183705.364,1838.746,-464.613,244.800
469769.939,183658.855,1838.683,-465.578,244.900
469953.804,183612.249,1838.620,-466.543,245.000
470137.663,183565.546,1838.557,-467.508,245.100
470321.515,183518.747,1838.494,-468.473,245.200
470505.362,183471.851,1838.431,-469.438,245.300
470689.201,183424.859,1838.368,-470.403,245.400
470873.035,183377.771,1838.305,-471.367,245.500
471056.862,183330.586,1838.241,-472.332,245.600
471240.683,183283.304,1838.178,-473.297,245.700
471424.498,183235.927,1838.115,-474.262,245.800
471608.306,183188.452,1838.052,-475.226,245.900
471792.108,183140.881,1837.989,-476.191,246.000
471975.904,183093.214,1837.926,-477.156,246.100
472159.694,183045.450,1837.863,-478.120,246.200
472343.477,182997.590,1837.800,-479.085,246.300
472527.253,182949.633,1837.736,-480.050,246.400
472711.024,182901.580,1837.673,-481.014,246.500
472894.788,182853.430,1837.610,-481.979,246.600
473078.546,182805.184,1837.547,-482.943,246.700
473262.298,182756.842,1837.484,-483.907,246.800
473446.043,182708.403,1837.421,-484.872,246.900
473629.782,182659.867,1837.358,-485.836,247.000
473813.514,182611.236,1837.295,-486.800,247.100
473997.241,182562.507,1837.232,-487.765,247.200
474180.961,182513.683,1837.169,-488.729,247.300
474364.674,182464.762,1837.106,-489.693,247.400
474548.382,182415.744,1837.042,-490.657,247.500
474732.083,182366.630,1836.979,-491.622,247.600
474915.778,182317.420,1836.916,-492.586,247.700
475099.466,182268.113,1836.853,-493.550,247.800
475283.148,182218.710,1836.790,-494.514,247.900
475466.824,182169.210,1836.727,-495.478,248.000
475650.494,182119.614,1836.664,-496.442,248.100
475834.157,182069.922,1836.601,-497.406,248.200
476017.814,182020.133,1836.538,-498.370,248.300
476201.465,181970.248,1836.475,-499.334,248.400
476385.109,181920.266,1836.412,-500.297,248.500
476568.747,181870.188,1836.349,-501.261,248.600
476752.379,181820.014,1836.286,-502.225,248.700
476936.004,181769.743,1836.223,-503.189,248.800
477119.623,181719.376,1836.159,-504.152,248.900
477303.236,181668.913,1836.096,-505.116,249.000
477486.842,181618.353,1836.033,-506.080,249.100
477670.443,181567.697,1835.970,-507.043,249.200
477854.036,181516.944,1835.907,-508.007,249.300
478037.624,181466.096,1835.844,-508.971,249.400
478221.205,181415.150,1835.781,-509.934,249.500
478404.780,181364.109,1835.718,-510.898,249.600
478588.349,181312.971,1835.655,-511.861,249.700
478771.911,181261.737,1835.592,-512.824,249.800
478955.467,181210.406,1835.529,-513.788,249.900
479139.017,181158.979,1835.466,-514.751,250.000
479322.561,181107.456,1835.403,-515.715,250.100
479506.098,181055.836,1835.340,-516.678,250.200
479689.629,181004.120,1835.277,-517.641,250.300
479873.153,180952.308,1835.214,-518.604,250.400
480056.671,180900.399,1835.151,-519.567,250.500
480240.183,180848.394,1835.088,-520.531,250.600
480423.689,180796.293,1835.025,-521.494,250.700
480607.188,180744.096,1834.962,-522.457,250.800
480790.681,180691.802,1834.899,-523.420,250.900
480974.168,180639.412,1834.836,-524.383,251.000
481157.648,180586.925,1834.773,-525.346,251.100
481341.123,180534.342,1834.710,-526.309,251.200
481524.590,180481.663,1834.647,-527.272,251.300
481708.052,180428.888,1834.584,-528.235,251.400
481891.507,180376.016,1834.521,-529.198,251.500
482074.956,180323.049,1834.458,-530.160,251.600
482258.399,180269.984,1834.395,-531.123,251.700
482441.835,180216.824,1834.332,-532.086,251.800
482625.265,180163.567,1834.269,-533.049,251.900
482808.689,180110.214,1834.206,-534.011,252.000
482992.106,180056.765,1834.143,-534.974,252.100
483175.517,180003.219,1834.080,-535.937,252.200
483358.922,179949.578,1834.017,-536.899,252.300
483542.321,179895.840,1833.954,-537.862,252.400
483725.713,179842.005,1833.891,-538.824,252.500
483909.099,179788.075,1833.828,-539.787,252.600
484092.479,179734.048,1833.765,-540.749,252.700
484275.852,179679.925,1833.702,-541.712,252.800
484459.219,179625.705,1833.639,-542.674,252.900
484642.580,179571.390,1833.576,-543.637,253.000
484825.934,179516.978,1833.513,-544.599,253.100
485009.282,179462.470,1833.450,-545.561,253.200
485192.624,179407.866,1833.387,-546.523,253.300
485375.960,179353.165,1833.324,-547.486,253.400
485559.289,179298.369,1833.261,-548.448,253.500
485742.612,179243.476,1833.198,-549.410,253.600
485925.929,179188.487,1833.135,-550.372,253.700
486109.239,179133.401,1833.072,-551.334,253.800
486292.543,179078.220,1833.010,-552.296,253.900
486475.841,179022.942,1832.947,-553.258,254.000
486659.133,178967.568,1832.884,-554.220,254.100
486842.418,178912.098,1832.821,-555.182,254.200
487025.697,178856.532,1832.758,-556.144,254.300
487208.969,178800.869,1832.695,-557.106,254.400
487392.236,178745.111,1832.632,-558.068,254.500
487575.496,178689.256,1832.569,-559.030,254.600
487758.750,178633.305,1832.506,-559.992,254.700
487941.997,178577.257,1832.443,-560.953,254.800
488125.238,178521.114,1832.380,-561.915,254.900
488308.473,178464.874,1832.317,-562.877,255.000
488491.702,178408.538,1832.254,-563.839,255.100
488674.924,178352.107,1832.191,-564.800,255.200
488858.140,178295.578,1832.129,-565.762,255.300
489041.350,178238.954,1832.066,-566.723,255.400
489224.553,178182.234,1832.003,-567.685,255.500
489407.750,178125.417,1831.940,-568.646,255.600
489590.941,178068.504,1831.877,-569.608,255.700
489774.126,178011.496,1831.814,-570.569,255.800
489957.304,177954.391,1831.751,-571.531,255.900
490140.476,177897.189,1831.688,-572.492,256.000
490323.642,177839.892,1831.625,-573.453,256.100
490506.801,177782.499,1831.562,-574.415,256.200
490689.954,177725.009,1831.499,-575.376,256.300
490873.101,177667.424,1831.437,-576.337,256.400
491056.241,177609.742,1831.374,-577.299,256.500
491239.376,177551.964,1831.311,-578.260,256.600
491422.503,177494.090,1831.248,-579.221,256.700
491605.625,177436.120,1831.185,-580.182,256.800
491788.740,177378.053,1831.122,-581.143,256.900
491971.850,177319.891,1831.059,-582.104,257.000
492154.952,177261.633,1830.996,-583.065,257.100
492338.049,177203.278,1830.934,-584.026,257.200
492521.139,177144.827,1830.871,-584.987,257.300
492704.223,177086.281,1830.808,-585.948,257.400
492887.301,177027.638,1830.745,-586.909,257.500
493070.372,176968.899,1830.682,-587.870,257.600
493253.437,176910.064,1830.619,-588.830,257.700
493436.496,176851.133,1830.556,-589.791,257.800
493619.548,176792.106,1830.493,-590.752,257.900
493802.594,176732.982,1830.431,-591.713,258.000
493985.634,176673.763,1830.368,-592.673,258.100
494168.668,176614.448,1830.305,-593.634,258.200
494351.695,176555.036,1830.242,-594.595,258.300
494534.716,176495.529,1830.179,-595.555,258.400
494717.731,176435.925,1830.116,-596.516,258.500
494900.740,176376.226,1830.054,-597.476,258.600
495083.742,176316.430,1829.991,-598.437,258.700
495266.738,176256.538,1829.928,-599.397,258.800
495449.727,176196.551,1829.865,-600.358,258.900
495632.711,176136.467,1829.802,-601.318,259.000
495815.688,176076.287,1829.739,-602.278,259.100
495998.659,176016.011,1829.677,-603.239,259.200
496181.623,175955.639,1829.614,-604.199,259.300
496364.581,175895.171,1829.551,-605.159,259.400
496547.533,175834.607,1829.488,-606.119,259.500
496730.479,175773.947,1829.425,-607.080,259.600
496913.418,175713.191,1829.362,-608.040,259.700
497096.352,175652.340,1829.300,-609.000,259.800
497279.278,175591.392,1829.237,-609.960,259.900
497462.199,175530.348,1829.174,-610.920,260.000
497645.113,175469.208,1829.111,-611.880,260.100
497828.021,175407.972,1829.048,-612.840,260.200
498010.923,175346.640,1828.986,-613.800,260.300
498193.818,175285.212,1828.923,-614.760,260.400
498376.707,175223.688,1828.860,-615.720,260.500
498559.590,175162.068,1828.797,-616.680,260.600
