Erde_x, Erde_y, Erde_v_x, Erde_v_y, Sonne_x, Sonne_y, Sonne_v_x, Sonne_v_y, Zeit
-17585268074.402,-149174632698.425,29543.161,-2987.428,494652.130,2566707.871,-0.089,0.100,23287000.000
-17555724913.874,-149177620126.635,29543.849,-2981.587,494563.393,2566807.824,-0.089,0.100,23288000.000
-17526181064.737,-149180601713.486,29544.537,-2975.745,494474.655,2566907.759,-0.089,0.100,23289000.000
-17496636528.142,-149183577458.804,29545.223,-2969.904,494385.914,2567007.677,-0.089,0.100,23290000.000
-17467091305.237,-149186547362.415,29545.908,-2964.062,494297.172,2567107.577,-0.089,0.100,23291000.000
-17437545397.174,-149189511424.146,29546.592,-2958.220,494208.427,2567207.460,-0.089,0.100,23292000.000
-17407998805.104,-149192469643.823,29547.275,-2952.377,494119.680,2567307.325,-0.089,0.100,23293000.000
-17378451530.175,-149195422021.273,29547.957,-2946.535,494030.931,2567407.172,-0.089,0.100,23294000.000
-17348903573.538,-149198368556.324,29548.637,-2940.692,493942.180,2567507.002,-0.089,0.100,23295000.000
-17319354936.345,-149201309248.802,29549.317,-2934.850,493853.428,2567606.815,-0.089,0.100,23296000.000
-17289805619.745,-149204244098.536,29549.995,-2929.007,493764.673,2567706.609,-0.089,0.100,23297000.000
-17260255624.889,-149207173105.353,29550.672,-2923.164,493675.916,2567806.387,-0.089,0.100,23298000.000
-17230704952.927,-149210096269.080,29551.348,-2917.320,493587.157,2567906.147,-0.089,0.100,23299000.000
-17201153605.011,-149213013589.547,29552.023,-2911.477,493498.396,2568005.889,-0.089,0.100,23300000.000
-17171601582.290,-149215925066.581,29552.696,-2905.633,493409.633,2568105.613,-0.089,0.100,23301000.000
-17142048885.916,-149218830700.012,29553.369,-2899.790,493320.867,2568205.320,-0.089,0.100,23302000.000
-17112495517.038,-149221730489.668,29554.040,-2893.946,493232.100,2568305.010,-0.089,0.100,23303000.000
-17082941476.809,-149224624435.378,29554.710,-2888.102,493143.331,2568404.682,-0.089,0.100,23304000.000
-17053386766.379,-149227512536.972,29555.379,-2882.257,493054.560,2568504.336,-0.089,0.100,23305000.000
-17023831386.898,-149230394794.280,29556.047,-2876.413,492965.787,2568603.973,-0.089,0.100,23306000.000
-16994275339.518,-149233271207.130,29556.714,-2870.568,492877.012,2568703.593,-0.089,0.100,23307000.000
-16964718625.390,-149236141775.354,29557.380,-2864.723,492788.235,2568803.194,-0.089,0.100,23308000.000
-16935161245.665,-149239006498.781,29558.044,-2858.878,492699.455,2568902.779,-0.089,0.100,23309000.000
-16905603201.493,-149241865377.242,29558.707,-2853.033,492610.674,2569002.345,-0.089,0.100,23310000.000
-16876044494.027,-149244718410.567,29559.370,-2847.188,492521.891,2569101.894,-0.089,0.100,23311000.000
-16846485124.416,-149247565598.588,29560.031,-2841.343,492433.106,2569201.426,-0.089,0.100,23312000.000
-16816925093.813,-149250406941.135,29560.690,-2835.497,492344.319,2569300.940,-0.089,0.099,23313000.000
-16787364403.369,-149253242438.040,29561.349,-2829.651,492255.530,2569400.436,-0.089,0.099,23314000.000
-16757803054.235,-149256072089.135,29562.007,-2823.805,492166.739,2569499.915,-0.089,0.099,23315000.000
-16728241047.562,-149258895894.251,29562.663,-2817.959,492077.946,2569599.377,-0.089,0.099,23316000.000
-16698678384.502,-149261713853.221,29563.318,-2812.113,491989.150,2569698.820,-0.089,0.099,23317000.000
-16669115066.207,-149264525965.876,29563.972,-2806.266,491900.353,2569798.247,-0.089,0.099,23318000.000
-16639551093.827,-149267332232.050,29564.625,-2800.420,491811.554,2569897.655,-0.089,0.099,23319000.000
-16609986468.515,-149270132651.574,29565.277,-2794.573,491722.754,2569997.046,-0.089,0.099,23320000.000
-16580421191.422,-149272927224.282,29565.928,-2788.726,491633.951,2570096.420,-0.089,0.099,23321000.000
-16550855263.700,-149275715950.008,29566.577,-2782.879,491545.146,2570195.776,-0.089,0.099,23322000.000
-16521288686.500,-149278498828.583,29567.226,-2777.031,491456.339,2570295.114,-0.089,0.099,23323000.000
-16491721460.974,-149281275859.843,29567.873,-2771.184,491367.530,2570394.435,-0.089,0.099,23324000.000
-16462153588.275,-149284047043.620,29568.519,-2765.336,491278.720,2570493.738,-0.089,0.099,23325000.000
-16432585069.553,-149286812379.750,29569.164,-2759.488,491189.907,2570593.024,-0.089,0.099,23326000.000
-16403015905.962,-149289571868.065,29569.807,-2753.640,491101.092,2570692.292,-0.089,0.099,23327000.000
-16373446098.652,-149292325508.402,29570.450,-2747.792,491012.276,2570791.543,-0.089,0.099,23328000.000
-16343875648.776,-149295073300.593,29571.091,-2741.944,490923.458,2570890.776,-0.089,0.099,23329000.000
-16314304557.486,-149297815244.475,29571.732,-2736.095,490834.637,2570989.991,-0.089,0.099,23330000.000
-16284732825.934,-149300551339.883,29572.371,-2730.247,490745.815,2571089.189,-0.089,0.099,23331000.000
-16255160455.272,-149303281586.652,29573.009,-2724.398,490656.991,2571188.369,-0.089,0.099,23332000.000
-16225587446.652,-149306005984.617,29573.645,-2718.549,490568.165,2571287.532,-0.089,0.099,23333000.000
-16196013801.227,-149308724533.615,29574.281,-2712.700,490479.337,2571386.677,-0.089,0.099,23334000.000
-16166439520.149,-149311437233.482,29574.916,-2706.851,490390.507,2571485.805,-0.089,0.099,23335000.000
-16136864604.570,-149314144084.053,29575.549,-2701.001,490301.675,2571584.915,-0.089,0.099,23336000.000
-16107289055.643,-149316845085.166,29576.181,-2695.151,490212.841,2571684.007,-0.089,0.099,23337000.000
-16077712874.520,-149319540236.657,29576.812,-2689.302,490124.005,2571783.082,-0.089,0.099,23338000.000
-16048136062.353,-149322229538.363,29577.442,-2683.452,490035.168,2571882.140,-0.089,0.099,23339000.000
-16018558620.295,-149324912990.122,29578.071,-2677.602,489946.328,2571981.179,-0.089,0.099,23340000.000
-15988980549.499,-149327590591.771,29578.698,-2671.751,489857.487,2572080.202,-0.089,0.099,23341000.000
-15959401851.117,-149330262343.147,29579.325,-2665.901,489768.644,2572179.206,-0.089,0.099,23342000.000
-15929822526.303,-149332928244.088,29579.950,-2660.050,489679.799,2572278.193,-0.089,0.099,23343000.000
-15900242576.207,-149335588294.433,29580.574,-2654.200,489590.952,2572377.163,-0.089,0.099,23344000.000
-15870662001.985,-149338242494.020,29581.197,-2648.349,489502.103,2572476.115,-0.089,0.099,23345000.000
-15841080804.787,-149340890842.687,29581.819,-2642.498,489413.252,2572575.049,-0.089,0.099,23346000.000
-15811498985.768,-149343533340.274,29582.440,-2636.646,489324.400,2572673.966,-0.089,0.099,23347000.000
-15781916546.079,-149346169986.618,29583.059,-2630.795,489235.545,2572772.865,-0.089,0.099,23348000.000
-15752333486.875,-149348800781.560,29583.678,-2624.943,489146.689,2572871.746,-0.089,0.099,23349000.000
-15722749809.308,-149351425724.939,29584.295,-2619.092,489057.831,2572970.610,-0.089,0.099,23350000.000
-15693165514.530,-149354044816.595,29584.911,-2613.240,488968.971,2573069.457,-0.089,0.099,23351000.000
-15663580603.696,-149356658056.367,29585.526,-2607.388,488880.109,2573168.286,-0.089,0.099,23352000.000
-15633995077.958,-149359265444.095,29586.139,-2601.536,488791.245,2573267.097,-0.089,0.099,23353000.000
-15604408938.469,-149361866979.621,29586.752,-2595.683,488702.380,2573365.891,-0.089,0.099,23354000.000
-15574822186.383,-149364462662.784,29587.364,-2589.831,488613.512,2573464.667,-0.089,0.099,23355000.000
-15545234822.853,-149367052493.426,29587.974,-2583.978,488524.643,2573563.425,-0.089,0.099,23356000.000
-15515646849.032,-149369636471.387,29588.583,-2578.125,488435.772,2573662.166,-0.089,0.099,23357000.000
-15486058266.073,-149372214596.509,29589.191,-2572.272,488346.899,2573760.890,-0.089,0.099,23358000.000
-15456469075.131,-149374786868.633,29589.798,-2566.419,488258.024,2573859.595,-0.089,0.099,23359000.000
-15426879277.359,-149377353287.600,29590.403,-2560.566,488169.148,2573958.284,-0.089,0.099,23360000.000
-15397288873.909,-149379913853.254,29591.008,-2554.712,488080.270,2574056.954,-0.089,0.099,23361000.000
-15367697865.936,-149382468565.436,29591.611,-2548.859,487991.389,2574155.607,-0.089,0.099,23362000.000
-15338106254.593,-149385017423.988,29592.214,-2543.005,487902.507,2574254.243,-0.089,0.099,23363000.000
-15308514041.034,-149387560428.753,29592.815,-2537.151,487813.624,2574352.861,-0.089,0.099,23364000.000
-15278921226.412,-149390097579.574,29593.415,-2531.297,487724.738,2574451.461,-0.089,0.099,23365000.000
-15249327811.882,-149392628876.293,29594.013,-2525.442,487635.851,2574550.044,-0.089,0.099,23366000.000
-15219733798.597,-149395154318.755,29594.611,-2519.588,487546.961,2574648.609,-0.089,0.099,23367000.000
-15190139187.711,-149397673906.803,29595.207,-2513.733,487458.070,2574747.157,-0.089,0.099,23368000.000
-15160543980.377,-149400187640.280,29595.803,-2507.879,487369.178,2574845.687,-0.089,0.099,23369000.000
-15130948177.751,-149402695519.031,29596.397,-2502.024,487280.283,2574944.199,-0.089,0.098,23370000.000
-15101351780.985,-149405197542.899,29596.990,-2496.169,487191.387,2575042.694,-0.089,0.098,23371000.000
-15071754791.233,-149407693711.729,29597.582,-2490.314,487102.489,2575141.171,-0.089,0.098,23372000.000
-15042157209.651,-149410184025.366,29598.172,-2484.458,487013.589,2575239.631,-0.089,0.098,23373000.000
-15012559037.391,-149412668483.654,29598.762,-2478.603,486924.687,2575338.073,-0.089,0.098,23374000.000
-14982960275.608,-149415147086.439,29599.350,-2472.747,486835.784,2575436.497,-0.089,0.098,23375000.000
-14953360925.457,-149417619833.566,29599.937,-2466.891,486746.878,2575534.904,-0.089,0.098,23376000.000
-14923760988.091,-149420086724.880,29600.523,-2461.035,486657.971,2575633.293,-0.089,0.098,23377000.000
-14894160464.664,-149422547760.228,29601.108,-2455.179,486569.063,2575731.665,-0.089,0.098,23378000.000
-14864559356.332,-149425002939.455,29601.692,-2449.323,486480.152,2575830.019,-0.089,0.098,23379000.000
-14834957664.249,-149427452262.407,29602.275,-2443.467,486391.240,2575928.356,-0.089,0.098,23380000.000
-14805355389.568,-149429895728.931,29602.856,-2437.610,486302.326,2576026.675,-0.089,0.098,23381000.000
-14775752533.445,-149432333338.874,29603.436,-2431.753,486213.410,2576124.976,-0.089,0.098,23382000.000
-14746149097.033,-149434765092.082,29604.016,-2425.896,486124.492,2576223.260,-0.089,0.098,23383000.000
-14716545081.488,-149437190988.403,29604.594,-2420.039,486035.573,2576321.526,-0.089,0.098,23384000.000
-14686940487.964,-149439611027.684,29605.170,-2414.182,485946.652,2576419.774,-0.089,0.098,23385000.000
-14657335317.616,-149442025209.772,29605.746,-2408.325,485857.730,2576518.005,-0.089,0.098,23386000.000
-14627729571.598,-149444433534.516,29606.321,-2402.467,485768.805,2576616.219,-0.089,0.098,23387000.000
-14598123251.066,-149446836001.763,29606.894,-2396.610,485679.879,2576714.414,-0.089,0.098,23388000.000
-14568516357.173,-149449232611.362,29607.466,-2390.752,485590.951,2576812.593,-0.089,0.098,23389000.000
-14538908891.075,-149451623363.160,29608.037,-2384.894,485502.021,2576910.753,-0.089,0.098,23390000.000
-14509300853.927,-149454008257.008,29608.607,-2379.036,485413.090,2577008.896,-0.089,0.098,23391000.000
-14479692246.884,-149456387292.753,29609.176,-2373.177,485324.157,2577107.022,-0.089,0.098,23392000.000
-14450083071.100,-149458760470.245,29609.743,-2367.319,485235.222,2577205.129,-0.089,0.098,23393000.000
-14420473327.731,-149461127789.333,29610.310,-2361.461,485146.286,2577303.220,-0.089,0.098,23394000.000
-14390863017.931,-149463489249.867,29610.875,-2355.602,485057.348,2577401.292,-0.089,0.098,23395000.000
-14361252142.856,-149465844851.697,29611.439,-2349.743,484968.408,2577499.347,-0.089,0.098,23396000.000
-14331640703.661,-149468194594.673,29612.002,-2343.884,484879.466,2577597.385,-0.089,0.098,23397000.000
-14302028701.501,-149470538478.644,29612.564,-2338.025,484790.523,2577695.405,-0.089,0.098,23398000.000
-14272416137.532,-149472876503.462,29613.125,-2332.166,484701.578,2577793.407,-0.089,0.098,23399000.000
-14242803012.908,-149475208668.977,29613.684,-2326.306,484612.632,2577891.391,-0.089,0.098,23400000.000
-14213189328.785,-149477534975.041,29614.242,-2320.446,484523.683,2577989.358,-0.089,0.098,23401000.000
-14183575086.318,-149479855421.504,29614.800,-2314.587,484434.733,2578087.308,-0.089,0.098,23402000.000
-14153960286.663,-149482170008.217,29615.356,-2308.727,484345.782,2578185.240,-0.089,0.098,23403000.000
-14124344930.976,-149484478735.033,29615.911,-2302.867,484256.828,2578283.154,-0.089,0.098,23404000.000
-14094729020.411,-149486781601.803,29616.464,-2297.007,484167.873,2578381.051,-0.089,0.098,23405000.000
-14065112556.124,-149489078608.380,29617.017,-2291.146,484078.917,2578478.930,-0.089,0.098,23406000.000
-14035495539.271,-149491369754.616,29617.568,-2285.286,483989.959,2578576.791,-0.089,0.098,23407000.000
-14005877971.008,-149493655040.362,29618.119,-2279.425,483900.999,2578674.635,-0.089,0.098,23408000.000
-13976259852.489,-149495934465.473,29618.668,-2273.564,483812.037,2578772.461,-0.089,0.098,23409000.000
-13946641184.872,-149498208029.801,29619.216,-2267.703,483723.074,2578870.270,-0.089,0.098,23410000.000
-13917021969.311,-149500475733.198,29619.762,-2261.842,483634.109,2578968.061,-0.089,0.098,23411000.000
-13887402206.963,-149502737575.520,29620.308,-2255.981,483545.142,2579065.834,-0.089,0.098,23412000.000
-13857781898.983,-149504993556.619,29620.852,-2250.120,483456.174,2579163.590,-0.089,0.098,23413000.000
-13828161046.528,-149507243676.349,29621.396,-2244.258,483367.204,2579261.328,-0.089,0.098,23414000.000
-13798539650.752,-149509487934.564,29621.938,-2238.397,483278.233,2579359.049,-0.089,0.098,23415000.000
-13768917712.813,-149511726331.119,29622.479,-2232.535,483189.260,2579456.751,-0.089,0.098,23416000.000
-13739295233.866,-149513958865.869,29623.019,-2226.673,483100.285,2579554.437,-0.089,0.098,23417000.000
-13709672215.068,-149516185538.667,29623.557,-2220.811,483011.309,2579652.105,-0.089,0.098,23418000.000
-13680048657.573,-149518406349.370,29624.095,-2214.948,482922.331,2579749.755,-0.089,0.098,23419000.000
-13650424562.540,-149520621297.831,29624.631,-2209.086,482833.351,2579847.387,-0.089,0.098,23420000.000
-13620799931.123,-149522830383.908,29625.167,-2203.224,482744.370,2579945.002,-0.089,0.098,23421000.000
-13591174764.479,-149525033607.455,29625.701,-2197.361,482655.387,2580042.600,-0.089,0.098,23422000.000
-13561549063.764,-149527230968.329,29626.234,-2191.498,482566.403,2580140.179,-0.089,0.098,23423000.000
-13531922830.136,-149529422466.385,29626.765,-2185.635,482477.417,2580237.741,-0.089,0.098,23424000.000
-13502296064.749,-149531608101.481,29627.296,-2179.772,482388.429,2580335.286,-0.089,0.098,23425000.000
-13472668768.761,-149533787873.471,29627.825,-2173.909,482299.440,2580432.813,-0.089,0.098,23426000.000
-13443040943.327,-149535961782.215,29628.354,-2168.045,482210.449,2580530.322,-0.089,0.097,23427000.000
-13413412589.606,-149538129827.568,29628.881,-2162.182,482121.457,2580627.814,-0.089,0.097,23428000.000
-13383783708.752,-149540292009.387,29629.407,-2156.318,482032.463,2580725.288,-0.089,0.097,23429000.000
-13354154301.923,-149542448327.531,29629.932,-2150.454,481943.468,2580822.744,-0.089,0.097,23430000.000
-13324524370.275,-149544598781.857,29630.455,-2144.590,481854.471,2580920.183,-0.089,0.097,23431000.000
-13294893914.965,-149546743372.223,29630.978,-2138.726,481765.472,2581017.604,-0.089,0.097,23432000.000
-13265262937.150,-149548882098.487,29631.499,-2132.862,481676.472,2581115.008,-0.089,0.097,23433000.000
-13235631437.986,-149551014960.508,29632.019,-2126.998,481587.470,2581212.394,-0.089,0.097,23434000.000
-13205999418.631,-149553141958.144,29632.538,-2121.133,481498.467,2581309.762,-0.089,0.097,23435000.000
-13176366880.241,-149555263091.254,29633.056,-2115.268,481409.462,2581407.113,-0.089,0.097,23436000.000
-13146733823.973,-149557378359.698,29633.573,-2109.404,481320.455,2581504.446,-0.089,0.097,23437000.000
-13117100250.984,-149559487763.334,29634.089,-2103.539,481231.447,2581601.762,-0.089,0.097,23438000.000
-13087466162.431,-149561591302.022,29634.603,-2097.674,481142.438,2581699.060,-0.089,0.097,23439000.000
-13057831559.470,-149563688975.622,29635.116,-2091.808,481053.426,2581796.340,-0.089,0.097,23440000.000
-13028196443.260,-149565780783.994,29635.628,-2085.943,480964.414,2581893.603,-0.089,0.097,23441000.000
-12998560814.958,-149567866726.998,29636.139,-2080.077,480875.400,2581990.848,-0.089,0.097,23442000.000
-12968924675.719,-149569946804.494,29636.649,-2074.212,480786.384,2582088.075,-0.089,0.097,23443000.000
-12939288026.702,-149572021016.344,29637.158,-2068.346,480697.367,2582185.285,-0.089,0.097,23444000.000
-12909650869.065,-149574089362.408,29637.665,-2062.480,480608.348,2582282.477,-0.089,0.097,23445000.000
-12880013203.963,-149576151842.548,29638.171,-2056.614,480519.328,2582379.652,-0.089,0.097,23446000.000
-12850375032.554,-149578208456.624,29638.677,-2050.748,480430.306,2582476.809,-0.089,0.097,23447000.000
-12820736355.997,-149580259204.498,29639.181,-2044.882,480341.282,2582573.948,-0.089,0.097,23448000.000
-12791097175.447,-149582304086.032,29639.683,-2039.015,480252.257,2582671.070,-0.089,0.097,23449000.000
-12761457492.064,-149584343101.089,29640.185,-2033.148,480163.231,2582768.174,-0.089,0.097,23450000.000
-12731817307.003,-149586376249.529,29640.686,-2027.282,480074.203,2582865.260,-0.089,0.097,23451000.000
-12702176621.424,-149588403531.217,29641.185,-2021.415,479985.174,2582962.329,-0.089,0.097,23452000.000
-12672535436.482,-149590424946.014,29641.683,-2015.548,479896.143,2583059.380,-0.089,0.097,23453000.000
-12642893753.337,-149592440493.784,29642.180,-2009.681,479807.111,2583156.414,-0.089,0.097,23454000.000
-12613251573.145,-149594450174.390,29642.676,-2003.813,479718.077,2583253.430,-0.089,0.097,23455000.000
-12583608897.064,-149596453987.694,29643.171,-1997.946,479629.041,2583350.428,-0.089,0.097,23456000.000
-12553965726.253,-149598451933.562,29643.664,-1992.078,479540.004,2583447.409,-0.089,0.097,23457000.000
-12524322061.868,-149600444011.856,29644.157,-1986.211,479450.966,2583544.372,-0.089,0.097,23458000.000
-12494677905.069,-149602430222.441,29644.648,-1980.343,479361.926,2583641.318,-0.089,0.097,23459000.000
-12465033257.011,-149604410565.180,29645.138,-1974.475,479272.885,2583738.246,-0.089,0.097,23460000.000
-12435388118.855,-149606385039.939,29645.627,-1968.607,479183.842,2583835.156,-0.089,0.097,23461000.000
-12405742491.757,-149608353646.583,29646.115,-1962.738,479094.798,2583932.049,-0.089,0.097,23462000.000
-12376096376.875,-149610316384.976,29646.602,-1956.870,479005.752,2584028.924,-0.089,0.097,23463000.000
-12346449775.368,-149612273254.983,29647.087,-1951.001,478916.705,2584125.781,-0.089,0.097,23464000.000
-12316802688.393,-149614224256.470,29647.571,-1945.133,478827.657,2584222.621,-0.089,0.097,23465000.000
-12287155117.110,-149616169389.303,29648.054,-1939.264,478738.607,2584319.443,-0.089,0.097,23466000.000
-12257507062.675,-149618108653.347,29648.536,-1933.395,478649.555,2584416.247,-0.089,0.097,23467000.000
-12227858526.247,-149620042048.469,29649.017,-1927.526,478560.502,2584513.034,-0.089,0.097,23468000.000
-12198209508.985,-149621969574.535,29649.497,-1921.657,478471.448,2584609.803,-0.089,0.097,23469000.000
-12168560012.046,-149623891231.411,29649.975,-1915.788,478382.392,2584706.555,-0.089,0.097,23470000.000
-12138910036.590,-149625807018.965,29650.453,-1909.918,478293.334,2584803.289,-0.089,0.097,23471000.000
-12109259583.774,-149627716937.063,29650.929,-1904.049,478204.276,2584900.005,-0.089,0.097,23472000.000
-12079608654.756,-149629620985.573,29651.404,-1898.179,478115.216,2584996.704,-0.089,0.097,23473000.000
-12049957250.697,-149631519164.362,29651.878,-1892.309,478026.154,2585093.385,-0.089,0.097,23474000.000
-12020305372.752,-149633411473.298,29652.351,-1886.439,477937.091,2585190.049,-0.089,0.097,23475000.000
-11990653022.083,-149635297912.248,29652.822,-1880.569,477848.027,2585286.695,-0.089,0.097,23476000.000
-11961000199.846,-149637178481.081,29653.293,-1874.699,477758.961,2585383.323,-0.089,0.097,23477000.000
-11931346907.201,-149639053179.666,29653.762,-1868.828,477669.894,2585479.933,-0.089,0.097,23478000.000
-11901693145.306,-149640922007.870,29654.230,-1862.958,477580.825,2585576.526,-0.089,0.097,23479000.000
-11872038915.320,-149642784965.564,29654.697,-1857.087,477491.755,2585673.101,-0.089,0.097,23480000.000
-11842384218.401,-149644642052.615,29655.163,-1851.216,477402.683,2585769.659,-0.089,0.097,23481000.000
-11812729055.710,-149646493268.893,29655.627,-1845.345,477313.610,2585866.199,-0.089,0.097,23482000.000
-11783073428.403,-149648338614.268,29656.091,-1839.474,477224.536,2585962.722,-0.089,0.097,23483000.000
-11753417337.641,-149650178088.609,29656.553,-1833.603,477135.461,2586059.226,-0.089,0.096,23484000.000
-11723760784.582,-149652011691.787,29657.014,-1827.732,477046.383,2586155.713,-0.089,0.096,23485000.000
-11694103770.385,-149653839423.671,29657.474,-1821.860,476957.305,2586252.183,-0.089,0.096,23486000.000
-11664446296.209,-149655661284.133,29657.933,-1815.989,476868.225,2586348.635,-0.089,0.096,23487000.000
-11634788363.213,-149657477273.042,29658.391,-1810.117,476779.144,2586445.069,-0.089,0.096,23488000.000
-11605129972.557,-149659287390.270,29658.847,-1804.245,476690.061,2586541.486,-0.089,0.096,23489000.000
-11575471125.398,-149661091635.687,29659.303,-1798.373,476600.978,2586637.885,-0.089,0.096,23490000.000
-11545811822.897,-149662890009.165,29659.757,-1792.501,476511.892,2586734.266,-0.089,0.096,23491000.000
-11516152066.213,-149664682510.576,29660.210,-1786.629,476422.806,2586830.630,-0.089,0.096,23492000.000
-11486491856.505,-149666469139.792,29660.662,-1780.757,476333.718,2586926.976,-0.089,0.096,23493000.000
-11456831194.932,-149668249896.683,29661.112,-1774.884,476244.628,2587023.304,-0.089,0.096,23494000.000
-11427170082.654,-149670024781.124,29661.562,-1769.012,476155.537,2587119.615,-0.089,0.096,23495000.000
-11397508520.829,-149671793792.985,29662.010,-1763.139,476066.445,2587215.908,-0.089,0.096,23496000.000
-11367846510.618,-149673556932.141,29662.457,-1757.266,475977.352,2587312.183,-0.089,0.096,23497000.000
-11338184053.180,-149675314198.463,29662.904,-1751.393,475888.257,2587408.441,-0.089,0.096,23498000.000
-11308521149.673,-149677065591.825,29663.348,-1745.520,475799.161,2587504.681,-0.089,0.096,23499000.000
-11278857801.259,-149678811112.101,29663.792,-1739.647,475710.064,2587600.904,-0.089,0.096,23500000.000
-11249194009.096,-149680550759.163,29664.235,-1733.774,475620.965,2587697.109,-0.089,0.096,23501000.000
-11219529774.343,-149682284532.886,29664.676,-1727.900,475531.865,2587793.296,-0.089,0.096,23502000.000
-11189865098.162,-149684012433.144,29665.116,-1722.027,475442.763,2587889.466,-0.089,0.096,23503000.000
-11160199981.710,-149685734459.812,29665.556,-1716.153,475353.660,2587985.618,-0.089,0.096,23504000.000
-11130534426.149,-149687450612.763,29665.994,-1710.279,475264.556,2588081.752,-0.089,0.096,23505000.000
-11100868432.637,-149689160891.872,29666.430,-1704.405,475175.451,2588177.869,-0.089,0.096,23506000.000
-11071202002.335,-149690865297.014,29666.866,-1698.531,475086.344,2588273.968,-0.089,0.096,23507000.000
-11041535136.402,-149692563828.066,29667.300,-1692.657,474997.236,2588370.049,-0.089,0.096,23508000.000
-11011867835.999,-149694256484.901,29667.734,-1686.782,474908.127,2588466.113,-0.089,0.096,23509000.000
-10982200102.285,-149695943267.396,29668.166,-1680.908,474819.016,2588562.159,-0.089,0.096,23510000.000
-10952531936.419,-149697624175.427,29668.597,-1675.033,474729.904,2588658.188,-0.089,0.096,23511000.000
-10922863339.564,-149699299208.869,29669.027,-1669.159,474640.791,2588754.199,-0.089,0.096,23512000.000
-10893194312.877,-149700968367.599,29669.455,-1663.284,474551.677,2588850.192,-0.089,0.096,23513000.000
-10863524857.519,-149702631651.494,29669.883,-1657.409,474462.561,2588946.167,-0.089,0.096,23514000.000
-10833854974.651,-149704289060.430,29670.309,-1651.534,474373.444,2589042.125,-0.089,0.096,23515000.000
-10804184665.433,-149705940594.285,29670.734,-1645.659,474284.325,2589138.066,-0.089,0.096,23516000.000
-10774513931.024,-149707586252.936,29671.158,-1639.783,474195.206,2589233.988,-0.089,0.096,23517000.000
-10744842772.586,-149709226036.259,29671.581,-1633.908,474106.085,2589329.893,-0.089,0.096,23518000.000
-10715171191.278,-149710859944.133,29672.003,-1628.032,474016.963,2589425.780,-0.089,0.096,23519000.000
-10685499188.260,-149712487976.437,29672.424,-1622.157,473927.839,2589521.650,-0.089,0.096,23520000.000
-10655826764.693,-149714110133.047,29672.843,-1616.281,473838.714,2589617.502,-0.089,0.096,23521000.000
-10626153921.738,-149715726413.842,29673.261,-1610.405,473749.588,2589713.337,-0.089,0.096,23522000.000
-10596480660.555,-149717336818.702,29673.678,-1604.529,473660.461,2589809.153,-0.089,0.096,23523000.000
-10566806982.304,-149718941347.504,29674.094,-1598.653,473571.333,2589904.952,-0.089,0.096,23524000.000
-10537132888.146,-149720540000.128,29674.509,-1592.776,473482.203,2590000.734,-0.089,0.096,23525000.000
-10507458379.241,-149722132776.453,29674.922,-1586.900,473393.072,2590096.498,-0.089,0.096,23526000.000
-10477783456.750,-149723719676.359,29675.335,-1581.023,473303.940,2590192.244,-0.089,0.096,23527000.000
-10448108121.834,-149725300699.725,29675.746,-1575.147,473214.806,2590287.972,-0.089,0.096,23528000.000
-10418432375.653,-149726875846.432,29676.156,-1569.270,473125.672,2590383.683,-0.089,0.096,23529000.000
-10388756219.368,-149728445116.360,29676.565,-1563.393,473036.536,2590479.376,-0.089,0.096,23530000.000
-10359079654.139,-149730008509.388,29676.973,-1557.516,472947.399,2590575.052,-0.089,0.096,23531000.000
-10329402681.129,-149731566025.398,29677.380,-1551.639,472858.260,2590670.710,-0.089,0.096,23532000.000
-10299725301.496,-149733117664.271,29677.785,-1545.762,472769.121,2590766.350,-0.089,0.096,23533000.000
-10270047516.403,-149734663425.888,29678.189,-1539.884,472679.980,2590861.972,-0.089,0.096,23534000.000
-10240369327.010,-149736203310.130,29678.593,-1534.007,472590.838,2590957.577,-0.089,0.096,23535000.000
-10210690734.478,-149737737316.878,29678.995,-1528.129,472501.694,2591053.164,-0.089,0.096,23536000.000
-10181011739.969,-149739265446.015,29679.395,-1522.251,472412.550,2591148.734,-0.089,0.096,23537000.000
-10151332344.642,-149740787697.423,29679.795,-1516.374,472323.404,2591244.286,-0.089,0.096,23538000.000
-10121652549.659,-149742304070.983,29680.193,-1510.496,472234.258,2591339.820,-0.089,0.096,23539000.000
-10091972356.182,-149743814566.578,29680.591,-1504.618,472145.109,2591435.337,-0.089,0.095,23540000.000
-10062291765.371,-149745319184.092,29680.987,-1498.739,472055.960,2591530.836,-0.089,0.095,23541000.000
-10032610778.388,-149746817923.406,29681.382,-1492.861,471966.810,2591626.317,-0.089,0.095,23542000.000
-10002929396.393,-149748310784.404,29681.776,-1486.983,471877.658,2591721.781,-0.089,0.095,23543000.000
-9973247620.549,-149749797766.970,29682.169,-1481.104,471788.505,2591817.227,-0.089,0.095,23544000.000
-9943565452.016,-149751278870.987,29682.560,-1475.225,471699.351,2591912.655,-0.089,0.095,23545000.000
-9913882891.955,-149752754096.339,29682.950,-1469.347,471610.196,2592008.066,-0.089,0.095,23546000.000
-9884199941.529,-149754223442.910,29683.340,-1463.468,471521.040,2592103.459,-0.089,0.095,23547000.000
-9854516601.898,-149755686910.585,29683.728,-1457.589,471431.882,2592198.834,-0.089,0.095,23548000.000
